ssID,Gender,Age,Education,Measure,ITEM (ITA),StimType,Response
34,F,20,13,Arousal,mestolo,UNREL,5
34,F,20,13,Dominance,mestolo,UNREL,5
34,F,20,13,Valence,libertà,REL+,9
34,F,20,13,Arousal,libertà,REL+,8
34,F,20,13,Dominance,libertà,REL+,8
34,F,20,13,Valence,profumo,REL-,7
34,F,20,13,Arousal,profumo,REL-,7
34,F,20,13,Dominance,profumo,REL-,6
34,F,20,13,Valence,nettare,UNREL,7
34,F,20,13,Arousal,nettare,UNREL,5
34,F,20,13,Dominance,nettare,UNREL,5
34,F,20,13,Valence,salvare,REL+,9
34,F,20,13,Arousal,salvare,REL+,9
34,F,20,13,Dominance,salvare,REL+,4
34,F,20,13,Valence,ristorante,REL-,7
34,F,20,13,Arousal,ristorante,REL-,7
34,F,20,13,Dominance,ristorante,REL-,5
34,F,20,13,Valence,oceano,UNREL,6
34,F,20,13,Arousal,oceano,UNREL,6
34,F,20,13,Dominance,oceano,UNREL,4
34,F,20,13,Valence,febbre,REL+,1
34,F,20,13,Arousal,febbre,REL+,6
34,F,20,13,Dominance,febbre,REL+,2
34,F,20,13,Valence,mangiare,REL-,7
34,F,20,13,Arousal,mangiare,REL-,7
34,F,20,13,Dominance,mangiare,REL-,5
34,F,20,13,Valence,offendersi,UNREL,3
34,F,20,13,Arousal,offendersi,UNREL,8
34,F,20,13,Dominance,offendersi,UNREL,7
34,F,20,13,Valence,tempo,REL+,4
34,F,20,13,Arousal,tempo,REL+,7
34,F,20,13,Dominance,tempo,REL+,2
34,F,20,13,Valence,sposa,REL-,6
34,F,20,13,Arousal,sposa,REL-,5
34,F,20,13,Dominance,sposa,REL-,5
34,F,20,13,Valence,orgasmo,UNREL,7
34,F,20,13,Arousal,orgasmo,UNREL,8
34,F,20,13,Dominance,orgasmo,UNREL,7
34,F,20,13,Valence,vaiolo,REL+,1
34,F,20,13,Arousal,vaiolo,REL+,5
34,F,20,13,Dominance,vaiolo,REL+,4
34,F,20,13,Valence,tram,REL-,4
34,F,20,13,Arousal,tram,REL-,7
34,F,20,13,Dominance,tram,REL-,3
34,F,20,13,Valence,perfezione,UNREL,3
34,F,20,13,Arousal,perfezione,UNREL,6
34,F,20,13,Dominance,perfezione,UNREL,4
34,F,20,13,Valence,cioccolato,REL+,7
34,F,20,13,Arousal,cioccolato,REL+,6
34,F,20,13,Dominance,cioccolato,REL+,5
34,F,20,13,Valence,costa,REL-,6
34,F,20,13,Arousal,costa,REL-,5
34,F,20,13,Dominance,costa,REL-,5
34,F,20,13,Valence,gusto,UNREL,5
34,F,20,13,Arousal,gusto,UNREL,6
34,F,20,13,Dominance,gusto,UNREL,5
34,F,20,13,Valence,lavare,REL+,6
34,F,20,13,Arousal,lavare,REL+,5
34,F,20,13,Dominance,lavare,REL+,5
34,F,20,13,Valence,uomo,REL-,5
34,F,20,13,Arousal,uomo,REL-,5
34,F,20,13,Dominance,uomo,REL-,6
34,F,20,13,Valence,tradire,UNREL,4
34,F,20,13,Arousal,tradire,UNREL,6
34,F,20,13,Dominance,tradire,UNREL,7
35,F,20,13,PANAS+,Interessato,,3
35,F,20,13,PANAS-,Angosciato,,4
35,F,20,13,PANAS+,Eccitato,,1
35,F,20,13,PANAS-,Turbato,,3
35,F,20,13,PANAS+,Forte,,2
35,F,20,13,PANAS-,Colpevole,,1
35,F,20,13,PANAS-,Spaventato,,2
35,F,20,13,PANAS-,Ostile,,4
35,F,20,13,PANAS+,Entusiasta,,1
35,F,20,13,PANAS+,Orgoglioso,,2
35,F,20,13,PANAS-,Irritabile,,3
35,F,20,13,PANAS+,Concentrato,,2
35,F,20,13,PANAS-,Vergognato,,1
35,F,20,13,PANAS+,Ispirato,,3
35,F,20,13,PANAS-,Nervoso,,4
35,F,20,13,PANAS+,Determinato,,2
35,F,20,13,PANAS+,Attento,,2
35,F,20,13,PANAS-,Agitato,,4
35,F,20,13,PANAS+,Attivo,,1
35,F,20,13,PANAS-,Impaurito,,2
35,F,20,13,FCV-19S,Ho molta paura del coronavirus (COVID-19),,1
35,F,20,13,FCV-19S,Mi mette a disagio pensare al coronavirus (COVID-19),,1
35,F,20,13,FCV-19S,Le mie mani diventano sudate quando penso al coronavirus (COVID-19),,1
35,F,20,13,FCV-19S,Sono preoccupato/a di perdere la mia vita a causa del coronavirus (COVID-19),,1
35,F,20,13,FCV-19S,"Quando guardo le notizie e storie sul coronavirus (COVID-19) sui social media, divento nervoso e ansioso",,4
35,F,20,13,FCV-19S,Non riesco a dormire perché sono preoccupato di contrarre il coronavirus (COVID-19),,1
35,F,20,13,FCV-19S,Il mio cuore batte più velocemente o palpita quando penso di poter contrarre il coronavirus (COVID-19),,2
35,F,20,13,Valence,burro,REL+,3
35,F,20,13,Arousal,burro,REL+,6
35,F,20,13,Dominance,burro,REL+,8
35,F,20,13,Valence,autobus,REL-,4
35,F,20,13,Arousal,autobus,REL-,6
35,F,20,13,Dominance,autobus,REL-,5
35,F,20,13,Valence,affogare,UNREL,1
35,F,20,13,Arousal,affogare,UNREL,7
35,F,20,13,Dominance,affogare,UNREL,1
35,F,20,13,Valence,mondo,REL+,5
35,F,20,13,Arousal,mondo,REL+,7
35,F,20,13,Dominance,mondo,REL+,5
35,F,20,13,Valence,dormire,REL-,6
35,F,20,13,Arousal,dormire,REL-,5
35,F,20,13,Dominance,dormire,REL-,5
35,F,20,13,Valence,baco,UNREL,5
35,F,20,13,Arousal,baco,UNREL,5
35,F,20,13,Dominance,baco,UNREL,5
35,F,20,13,Valence,muffin,REL+,9
35,F,20,13,Arousal,muffin,REL+,7
35,F,20,13,Dominance,muffin,REL+,5
35,F,20,13,Valence,giacca,REL-,9
35,F,20,13,Arousal,giacca,REL-,5
35,F,20,13,Dominance,giacca,REL-,5
35,F,20,13,Valence,cannone,UNREL,1
35,F,20,13,Arousal,cannone,UNREL,9
35,F,20,13,Dominance,cannone,UNREL,1
35,F,20,13,Valence,notizie,REL+,4
35,F,20,13,Arousal,notizie,REL+,6
35,F,20,13,Dominance,notizie,REL+,6
35,F,20,13,Valence,hotel,REL-,8
35,F,20,13,Arousal,hotel,REL-,7
35,F,20,13,Dominance,hotel,REL-,5
35,F,20,13,Valence,cappio,UNREL,1
35,F,20,13,Arousal,cappio,UNREL,9
35,F,20,13,Dominance,cappio,UNREL,2
35,F,20,13,Valence,peste,REL+,1
35,F,20,13,Arousal,peste,REL+,9
35,F,20,13,Dominance,peste,REL+,1
35,F,20,13,Valence,tumore,REL-,1
35,F,20,13,Arousal,tumore,REL-,8
35,F,20,13,Dominance,tumore,REL-,1
35,F,20,13,Valence,corridore,UNREL,8
35,F,20,13,Arousal,corridore,UNREL,3
35,F,20,13,Dominance,corridore,UNREL,5
35,F,20,13,Valence,salute,REL+,8
35,F,20,13,Arousal,salute,REL+,6
35,F,20,13,Dominance,salute,REL+,5
35,F,20,13,Valence,vacanza,REL-,9
35,F,20,13,Arousal,vacanza,REL-,9
35,F,20,13,Dominance,vacanza,REL-,7
35,F,20,13,Valence,dipendente,UNREL,5
35,F,20,13,Arousal,dipendente,UNREL,6
35,F,20,13,Dominance,dipendente,UNREL,5
35,F,20,13,Valence,sole,REL+,6
35,F,20,13,Arousal,sole,REL+,6
35,F,20,13,Dominance,sole,REL+,5
35,F,20,13,Valence,viaggio,REL-,9
35,F,20,13,Arousal,viaggio,REL-,9
35,F,20,13,Dominance,viaggio,REL-,6
35,F,20,13,Valence,disturbare,UNREL,2
35,F,20,13,Arousal,disturbare,UNREL,5
35,F,20,13,Dominance,disturbare,UNREL,5
35,F,20,13,Valence,termometro,REL+,1
35,F,20,13,Arousal,termometro,REL+,5
35,F,20,13,Dominance,termometro,REL+,4
35,F,20,13,Valence,villaggio,REL-,8
35,F,20,13,Arousal,villaggio,REL-,2
35,F,20,13,Dominance,villaggio,REL-,5
35,F,20,13,Valence,fetore,UNREL,1
35,F,20,13,Arousal,fetore,UNREL,5
35,F,20,13,Dominance,fetore,UNREL,8
35,F,20,13,Valence,torta,REL+,9
35,F,20,13,Arousal,torta,REL+,7
35,F,20,13,Dominance,torta,REL+,8
35,F,20,13,Valence,matrimonio,REL-,4
35,F,20,13,Arousal,matrimonio,REL-,8
35,F,20,13,Dominance,matrimonio,REL-,3
35,F,20,13,Valence,firmamento,UNREL,9
35,F,20,13,Arousal,firmamento,UNREL,1
35,F,20,13,Dominance,firmamento,UNREL,4
35,F,20,13,Valence,casa,REL+,7
35,F,20,13,Arousal,casa,REL+,2
35,F,20,13,Dominance,casa,REL+,5
35,F,20,13,Valence,motore,REL-,5
35,F,20,13,Arousal,motore,REL-,5
35,F,20,13,Dominance,motore,REL-,2
35,F,20,13,Valence,funerale,UNREL,2
35,F,20,13,Arousal,funerale,UNREL,5
35,F,20,13,Dominance,funerale,UNREL,1
35,F,20,13,Valence,computer,REL+,7
35,F,20,13,Arousal,computer,REL+,5
35,F,20,13,Dominance,computer,REL+,4
35,F,20,13,Valence,palazzo,REL-,8
35,F,20,13,Arousal,palazzo,REL-,8
35,F,20,13,Dominance,palazzo,REL-,6
35,F,20,13,Valence,ladro,UNREL,1
35,F,20,13,Arousal,ladro,UNREL,7
35,F,20,13,Dominance,ladro,UNREL,4
35,F,20,13,Valence,corona,REL+,5
35,F,20,13,Arousal,corona,REL+,7
35,F,20,13,Dominance,corona,REL+,3
35,F,20,13,Valence,pantalone,REL-,9
35,F,20,13,Arousal,pantalone,REL-,5
35,F,20,13,Dominance,pantalone,REL-,5
35,F,20,13,Valence,malevolenza,UNREL,1
35,F,20,13,Arousal,malevolenza,UNREL,5
35,F,20,13,Dominance,malevolenza,UNREL,5
35,F,20,13,Valence,famiglia,REL+,8
35,F,20,13,Arousal,famiglia,REL+,9
35,F,20,13,Dominance,famiglia,REL+,6
35,F,20,13,Valence,piazza,REL-,7
35,F,20,13,Arousal,piazza,REL-,8
35,F,20,13,Dominance,piazza,REL-,5
35,F,20,13,Valence,mestolo,UNREL,6
35,F,20,13,Arousal,mestolo,UNREL,5
35,F,20,13,Dominance,mestolo,UNREL,5
35,F,20,13,Valence,libertà,REL+,9
35,F,20,13,Arousal,libertà,REL+,9
35,F,20,13,Dominance,libertà,REL+,2
35,F,20,13,Valence,profumo,REL-,9
35,F,20,13,Arousal,profumo,REL-,1
35,F,20,13,Dominance,profumo,REL-,8
35,F,20,13,Valence,nettare,UNREL,9
35,F,20,13,Arousal,nettare,UNREL,6
35,F,20,13,Dominance,nettare,UNREL,5
35,F,20,13,Valence,salvare,REL+,9
35,F,20,13,Arousal,salvare,REL+,9
35,F,20,13,Dominance,salvare,REL+,4
35,F,20,13,Valence,ristorante,REL-,9
35,F,20,13,Arousal,ristorante,REL-,7
35,F,20,13,Dominance,ristorante,REL-,5
35,F,20,13,Valence,oceano,UNREL,8
35,F,20,13,Arousal,oceano,UNREL,9
35,F,20,13,Dominance,oceano,UNREL,6
35,F,20,13,Valence,febbre,REL+,5
35,F,20,13,Arousal,febbre,REL+,5
35,F,20,13,Dominance,febbre,REL+,8
35,F,20,13,Valence,mangiare,REL-,4
35,F,20,13,Arousal,mangiare,REL-,3
35,F,20,13,Dominance,mangiare,REL-,3
35,F,20,13,Valence,offendersi,UNREL,1
35,F,20,13,Arousal,offendersi,UNREL,5
35,F,20,13,Dominance,offendersi,UNREL,5
35,F,20,13,Valence,tempo,REL+,3
35,F,20,13,Arousal,tempo,REL+,9
35,F,20,13,Dominance,tempo,REL+,4
35,F,20,13,Valence,sposa,REL-,6
35,F,20,13,Arousal,sposa,REL-,6
35,F,20,13,Dominance,sposa,REL-,3
35,F,20,13,Valence,orgasmo,UNREL,8
35,F,20,13,Arousal,orgasmo,UNREL,2
35,F,20,13,Dominance,orgasmo,UNREL,2
35,F,20,13,Valence,vaiolo,REL+,1
35,F,20,13,Arousal,vaiolo,REL+,5
35,F,20,13,Dominance,vaiolo,REL+,5
35,F,20,13,Valence,tram,REL-,3
35,F,20,13,Arousal,tram,REL-,6
35,F,20,13,Dominance,tram,REL-,4
35,F,20,13,Valence,perfezione,UNREL,6
35,F,20,13,Arousal,perfezione,UNREL,9
35,F,20,13,Dominance,perfezione,UNREL,1
35,F,20,13,Valence,cioccolato,REL+,9
35,F,20,13,Arousal,cioccolato,REL+,1
35,F,20,13,Dominance,cioccolato,REL+,9
35,F,20,13,Valence,costa,REL-,9
35,F,20,13,Arousal,costa,REL-,9
35,F,20,13,Dominance,costa,REL-,7
35,F,20,13,Valence,gusto,UNREL,8
35,F,20,13,Arousal,gusto,UNREL,5
35,F,20,13,Dominance,gusto,UNREL,9
35,F,20,13,Valence,lavare,REL+,4
35,F,20,13,Arousal,lavare,REL+,5
35,F,20,13,Dominance,lavare,REL+,6
35,F,20,13,Valence,uomo,REL-,7
35,F,20,13,Arousal,uomo,REL-,5
35,F,20,13,Dominance,uomo,REL-,5
35,F,20,13,Valence,tradire,UNREL,1
35,F,20,13,Arousal,tradire,UNREL,7
35,F,20,13,Dominance,tradire,UNREL,1
36,M,19,13,PANAS+,Interessato,,4
36,M,19,13,PANAS-,Angosciato,,1
36,M,19,13,PANAS+,Eccitato,,1
36,M,19,13,PANAS-,Turbato,,2
36,M,19,13,PANAS+,Forte,,3
36,M,19,13,PANAS-,Colpevole,,1
36,M,19,13,PANAS-,Spaventato,,1
36,M,19,13,PANAS-,Ostile,,1
36,M,19,13,PANAS+,Entusiasta,,2
36,M,19,13,PANAS+,Orgoglioso,,2
36,M,19,13,PANAS-,Irritabile,,2
36,M,19,13,PANAS+,Concentrato,,3
36,M,19,13,PANAS-,Vergognato,,1
36,M,19,13,PANAS+,Ispirato,,1
36,M,19,13,PANAS-,Nervoso,,1
36,M,19,13,PANAS+,Determinato,,3
36,M,19,13,PANAS+,Attento,,3
36,M,19,13,PANAS-,Agitato,,2
36,M,19,13,PANAS+,Attivo,,3
36,M,19,13,PANAS-,Impaurito,,1
36,M,19,13,FCV-19S,Ho molta paura del coronavirus (COVID-19),,2
36,M,19,13,FCV-19S,Mi mette a disagio pensare al coronavirus (COVID-19),,2
36,M,19,13,FCV-19S,Le mie mani diventano sudate quando penso al coronavirus (COVID-19),,1
36,M,19,13,FCV-19S,Sono preoccupato/a di perdere la mia vita a causa del coronavirus (COVID-19),,2
36,M,19,13,FCV-19S,"Quando guardo le notizie e storie sul coronavirus (COVID-19) sui social media, divento nervoso e ansioso",,2
36,M,19,13,FCV-19S,Non riesco a dormire perché sono preoccupato di contrarre il coronavirus (COVID-19),,1
36,M,19,13,FCV-19S,Il mio cuore batte più velocemente o palpita quando penso di poter contrarre il coronavirus (COVID-19),,1
36,M,19,13,Valence,burro,REL+,5
36,M,19,13,Arousal,burro,REL+,1
36,M,19,13,Dominance,burro,REL+,9
36,M,19,13,Valence,autobus,REL-,5
36,M,19,13,Arousal,autobus,REL-,6
36,M,19,13,Dominance,autobus,REL-,4
36,M,19,13,Valence,affogare,UNREL,2
36,M,19,13,Arousal,affogare,UNREL,8
36,M,19,13,Dominance,affogare,UNREL,1
36,M,19,13,Valence,mondo,REL+,5
36,M,19,13,Arousal,mondo,REL+,5
36,M,19,13,Dominance,mondo,REL+,3
36,M,19,13,Valence,dormire,REL-,8
36,M,19,13,Arousal,dormire,REL-,1
36,M,19,13,Dominance,dormire,REL-,8
36,M,19,13,Valence,baco,UNREL,5
36,M,19,13,Arousal,baco,UNREL,2
36,M,19,13,Dominance,baco,UNREL,7
36,M,19,13,Valence,muffin,REL+,7
36,M,19,13,Arousal,muffin,REL+,2
36,M,19,13,Dominance,muffin,REL+,9
36,M,19,13,Valence,giacca,REL-,5
36,M,19,13,Arousal,giacca,REL-,5
36,M,19,13,Dominance,giacca,REL-,8
36,M,19,13,Valence,cannone,UNREL,5
36,M,19,13,Arousal,cannone,UNREL,5
36,M,19,13,Dominance,cannone,UNREL,4
36,M,19,13,Valence,notizie,REL+,5
36,M,19,13,Arousal,notizie,REL+,5
36,M,19,13,Dominance,notizie,REL+,4
36,M,19,13,Valence,hotel,REL-,5
36,M,19,13,Arousal,hotel,REL-,3
36,M,19,13,Dominance,hotel,REL-,7
36,M,19,13,Valence,cappio,UNREL,2
36,M,19,13,Arousal,cappio,UNREL,7
36,M,19,13,Dominance,cappio,UNREL,5
36,M,19,13,Valence,peste,REL+,2
36,M,19,13,Arousal,peste,REL+,7
36,M,19,13,Dominance,peste,REL+,4
36,M,19,13,Valence,tumore,REL-,2
36,M,19,13,Arousal,tumore,REL-,8
36,M,19,13,Dominance,tumore,REL-,2
36,M,19,13,Valence,corridore,UNREL,5
36,M,19,13,Arousal,corridore,UNREL,5
36,M,19,13,Dominance,corridore,UNREL,5
36,M,19,13,Valence,salute,REL+,8
36,M,19,13,Arousal,salute,REL+,5
36,M,19,13,Dominance,salute,REL+,5
36,M,19,13,Valence,vacanza,REL-,7
36,M,19,13,Arousal,vacanza,REL-,6
36,M,19,13,Dominance,vacanza,REL-,6
36,M,19,13,Valence,dipendente,UNREL,1
36,M,19,13,Arousal,dipendente,UNREL,5
36,M,19,13,Dominance,dipendente,UNREL,4
36,M,19,13,Valence,sole,REL+,8
36,M,19,13,Arousal,sole,REL+,8
36,M,19,13,Dominance,sole,REL+,3
36,M,19,13,Valence,viaggio,REL-,7
36,M,19,13,Arousal,viaggio,REL-,7
36,M,19,13,Dominance,viaggio,REL-,5
36,M,19,13,Valence,disturbare,UNREL,4
36,M,19,13,Arousal,disturbare,UNREL,7
36,M,19,13,Dominance,disturbare,UNREL,4
36,M,19,13,Valence,termometro,REL+,4
36,M,19,13,Arousal,termometro,REL+,4
36,M,19,13,Dominance,termometro,REL+,8
36,M,19,13,Valence,villaggio,REL-,6
36,M,19,13,Arousal,villaggio,REL-,4
36,M,19,13,Dominance,villaggio,REL-,5
36,M,19,13,Valence,fetore,UNREL,4
36,M,19,13,Arousal,fetore,UNREL,5
36,M,19,13,Dominance,fetore,UNREL,5
36,M,19,13,Valence,torta,REL+,8
36,M,19,13,Arousal,torta,REL+,4
36,M,19,13,Dominance,torta,REL+,9
36,M,19,13,Valence,matrimonio,REL-,7
36,M,19,13,Arousal,matrimonio,REL-,6
36,M,19,13,Dominance,matrimonio,REL-,5
36,M,19,13,Valence,firmamento,UNREL,9
36,M,19,13,Arousal,firmamento,UNREL,6
36,M,19,13,Dominance,firmamento,UNREL,2
36,M,19,13,Valence,casa,REL+,8
36,M,19,13,Arousal,casa,REL+,2
36,M,19,13,Dominance,casa,REL+,9
36,M,19,13,Valence,motore,REL-,5
36,M,19,13,Arousal,motore,REL-,5
36,M,19,13,Dominance,motore,REL-,5
36,M,19,13,Valence,funerale,UNREL,2
36,M,19,13,Arousal,funerale,UNREL,3
36,M,19,13,Dominance,funerale,UNREL,2
36,M,19,13,Valence,computer,REL+,5
36,M,19,13,Arousal,computer,REL+,5
36,M,19,13,Dominance,computer,REL+,7
36,M,19,13,Valence,palazzo,REL-,5
36,M,19,13,Arousal,palazzo,REL-,6
36,M,19,13,Dominance,palazzo,REL-,2
36,M,19,13,Valence,ladro,UNREL,4
36,M,19,13,Arousal,ladro,UNREL,5
36,M,19,13,Dominance,ladro,UNREL,3
36,M,19,13,Valence,corona,REL+,5
36,M,19,13,Arousal,corona,REL+,5
36,M,19,13,Dominance,corona,REL+,5
36,M,19,13,Valence,pantalone,REL-,5
36,M,19,13,Arousal,pantalone,REL-,3
36,M,19,13,Dominance,pantalone,REL-,8
36,M,19,13,Valence,malevolenza,UNREL,4
36,M,19,13,Arousal,malevolenza,UNREL,5
36,M,19,13,Dominance,malevolenza,UNREL,4
36,M,19,13,Valence,famiglia,REL+,6
36,M,19,13,Arousal,famiglia,REL+,3
36,M,19,13,Dominance,famiglia,REL+,8
36,M,19,13,Valence,piazza,REL-,6
36,M,19,13,Arousal,piazza,REL-,6
36,M,19,13,Dominance,piazza,REL-,3
36,M,19,13,Valence,mestolo,UNREL,5
36,M,19,13,Arousal,mestolo,UNREL,2
36,M,19,13,Dominance,mestolo,UNREL,9
36,M,19,13,Valence,libertà,REL+,8
36,M,19,13,Arousal,libertà,REL+,8
36,M,19,13,Dominance,libertà,REL+,3
36,M,19,13,Valence,profumo,REL-,7
36,M,19,13,Arousal,profumo,REL-,4
36,M,19,13,Dominance,profumo,REL-,8
36,M,19,13,Valence,nettare,UNREL,6
36,M,19,13,Arousal,nettare,UNREL,3
36,M,19,13,Dominance,nettare,UNREL,8
36,M,19,13,Valence,salvare,REL+,7
36,M,19,13,Arousal,salvare,REL+,7
36,M,19,13,Dominance,salvare,REL+,6
36,M,19,13,Valence,ristorante,REL-,7
36,M,19,13,Arousal,ristorante,REL-,6
36,M,19,13,Dominance,ristorante,REL-,4
36,M,19,13,Valence,oceano,UNREL,7
36,M,19,13,Arousal,oceano,UNREL,6
36,M,19,13,Dominance,oceano,UNREL,2
36,M,19,13,Valence,febbre,REL+,3
36,M,19,13,Arousal,febbre,REL+,7
36,M,19,13,Dominance,febbre,REL+,4
36,M,19,13,Valence,mangiare,REL-,6
36,M,19,13,Arousal,mangiare,REL-,4
36,M,19,13,Dominance,mangiare,REL-,7
36,M,19,13,Valence,offendersi,UNREL,4
36,M,19,13,Arousal,offendersi,UNREL,6
36,M,19,13,Dominance,offendersi,UNREL,4
36,M,19,13,Valence,tempo,REL+,5
36,M,19,13,Arousal,tempo,REL+,5
36,M,19,13,Dominance,tempo,REL+,1
36,M,19,13,Valence,sposa,REL-,7
36,M,19,13,Arousal,sposa,REL-,7
36,M,19,13,Dominance,sposa,REL-,5
36,M,19,13,Valence,orgasmo,UNREL,7
36,M,19,13,Arousal,orgasmo,UNREL,8
36,M,19,13,Dominance,orgasmo,UNREL,7
36,M,19,13,Valence,vaiolo,REL+,3
36,M,19,13,Arousal,vaiolo,REL+,7
36,M,19,13,Dominance,vaiolo,REL+,3
36,M,19,13,Valence,tram,REL-,5
36,M,19,13,Arousal,tram,REL-,6
36,M,19,13,Dominance,tram,REL-,3
36,M,19,13,Valence,perfezione,UNREL,6
36,M,19,13,Arousal,perfezione,UNREL,6
36,M,19,13,Dominance,perfezione,UNREL,4
36,M,19,13,Valence,cioccolato,REL+,7
36,M,19,13,Arousal,cioccolato,REL+,5
36,M,19,13,Dominance,cioccolato,REL+,3
36,M,19,13,Valence,costa,REL-,7
36,M,19,13,Arousal,costa,REL-,6
36,M,19,13,Dominance,costa,REL-,4
36,M,19,13,Valence,gusto,UNREL,6
36,M,19,13,Arousal,gusto,UNREL,3
36,M,19,13,Dominance,gusto,UNREL,8
36,M,19,13,Valence,lavare,REL+,6
36,M,19,13,Arousal,lavare,REL+,3
36,M,19,13,Dominance,lavare,REL+,9
36,M,19,13,Valence,uomo,REL-,5
36,M,19,13,Arousal,uomo,REL-,5
36,M,19,13,Dominance,uomo,REL-,5
36,M,19,13,Valence,tradire,UNREL,2
36,M,19,13,Arousal,tradire,UNREL,8
36,M,19,13,Dominance,tradire,UNREL,4
37,M,21,13,PANAS+,Interessato,,4
37,M,21,13,PANAS-,Angosciato,,4
37,M,21,13,PANAS+,Eccitato,,2
37,M,21,13,PANAS-,Turbato,,3
37,M,21,13,PANAS+,Forte,,2
37,M,21,13,PANAS-,Colpevole,,2
37,M,21,13,PANAS-,Spaventato,,3
37,M,21,13,PANAS-,Ostile,,2
37,M,21,13,PANAS+,Entusiasta,,2
37,M,21,13,PANAS+,Orgoglioso,,2
37,M,21,13,PANAS-,Irritabile,,2
37,M,21,13,PANAS+,Concentrato,,3
37,M,21,13,PANAS-,Vergognato,,2
37,M,21,13,PANAS+,Ispirato,,3
37,M,21,13,PANAS-,Nervoso,,3
37,M,21,13,PANAS+,Determinato,,3
37,M,21,13,PANAS+,Attento,,3
37,M,21,13,PANAS-,Agitato,,2
37,M,21,13,PANAS+,Attivo,,3
37,M,21,13,PANAS-,Impaurito,,3
37,M,21,13,FCV-19S,Ho molta paura del coronavirus (COVID-19),,1
37,M,21,13,FCV-19S,Mi mette a disagio pensare al coronavirus (COVID-19),,1
37,M,21,13,FCV-19S,Le mie mani diventano sudate quando penso al coronavirus (COVID-19),,1
37,M,21,13,FCV-19S,Sono preoccupato/a di perdere la mia vita a causa del coronavirus (COVID-19),,1
37,M,21,13,FCV-19S,"Quando guardo le notizie e storie sul coronavirus (COVID-19) sui social media, divento nervoso e ansioso",,2
37,M,21,13,FCV-19S,Non riesco a dormire perché sono preoccupato di contrarre il coronavirus (COVID-19),,1
37,M,21,13,FCV-19S,Il mio cuore batte più velocemente o palpita quando penso di poter contrarre il coronavirus (COVID-19),,2
37,M,21,13,Valence,burro,REL+,5
37,M,21,13,Arousal,burro,REL+,1
37,M,21,13,Dominance,burro,REL+,7
37,M,21,13,Valence,autobus,REL-,5
37,M,21,13,Arousal,autobus,REL-,8
37,M,21,13,Dominance,autobus,REL-,4
37,M,21,13,Valence,affogare,UNREL,1
37,M,21,13,Arousal,affogare,UNREL,7
37,M,21,13,Dominance,affogare,UNREL,2
37,M,21,13,Valence,mondo,REL+,7
37,M,21,13,Arousal,mondo,REL+,8
37,M,21,13,Dominance,mondo,REL+,2
37,M,21,13,Valence,dormire,REL-,8
37,M,21,13,Arousal,dormire,REL-,1
37,M,21,13,Dominance,dormire,REL-,2
37,M,21,13,Valence,baco,UNREL,5
37,M,21,13,Arousal,baco,UNREL,1
37,M,21,13,Dominance,baco,UNREL,3
37,M,21,13,Valence,muffin,REL+,7
37,M,21,13,Arousal,muffin,REL+,6
37,M,21,13,Dominance,muffin,REL+,6
37,M,21,13,Valence,giacca,REL-,5
37,M,21,13,Arousal,giacca,REL-,2
37,M,21,13,Dominance,giacca,REL-,8
37,M,21,13,Valence,cannone,UNREL,5
37,M,21,13,Arousal,cannone,UNREL,5
37,M,21,13,Dominance,cannone,UNREL,5
37,M,21,13,Valence,notizie,REL+,7
37,M,21,13,Arousal,notizie,REL+,7
37,M,21,13,Dominance,notizie,REL+,5
37,M,21,13,Valence,hotel,REL-,8
37,M,21,13,Arousal,hotel,REL-,2
37,M,21,13,Dominance,hotel,REL-,4
37,M,21,13,Valence,cappio,UNREL,2
37,M,21,13,Arousal,cappio,UNREL,8
37,M,21,13,Dominance,cappio,UNREL,2
37,M,21,13,Valence,peste,REL+,1
37,M,21,13,Arousal,peste,REL+,8
37,M,21,13,Dominance,peste,REL+,4
37,M,21,13,Valence,tumore,REL-,1
37,M,21,13,Arousal,tumore,REL-,8
37,M,21,13,Dominance,tumore,REL-,2
37,M,21,13,Valence,corridore,UNREL,5
37,M,21,13,Arousal,corridore,UNREL,7
37,M,21,13,Dominance,corridore,UNREL,5
37,M,21,13,Valence,salute,REL+,7
37,M,21,13,Arousal,salute,REL+,9
37,M,21,13,Dominance,salute,REL+,2
37,M,21,13,Valence,vacanza,REL-,8
37,M,21,13,Arousal,vacanza,REL-,2
37,M,21,13,Dominance,vacanza,REL-,7
37,M,21,13,Valence,dipendente,UNREL,3
37,M,21,13,Arousal,dipendente,UNREL,7
37,M,21,13,Dominance,dipendente,UNREL,3
37,M,21,13,Valence,sole,REL+,7
37,M,21,13,Arousal,sole,REL+,3
37,M,21,13,Dominance,sole,REL+,3
37,M,21,13,Valence,viaggio,REL-,7
37,M,21,13,Arousal,viaggio,REL-,2
37,M,21,13,Dominance,viaggio,REL-,5
37,M,21,13,Valence,disturbare,UNREL,1
37,M,21,13,Arousal,disturbare,UNREL,8
37,M,21,13,Dominance,disturbare,UNREL,3
37,M,21,13,Valence,termometro,REL+,3
37,M,21,13,Arousal,termometro,REL+,3
37,M,21,13,Dominance,termometro,REL+,4
37,M,21,13,Valence,villaggio,REL-,5
37,M,21,13,Arousal,villaggio,REL-,7
37,M,21,13,Dominance,villaggio,REL-,4
37,M,21,13,Valence,fetore,UNREL,1
37,M,21,13,Arousal,fetore,UNREL,8
37,M,21,13,Dominance,fetore,UNREL,3
